ID,公司名称,职位名称,学历要求,工作经验,薪资,福利,工作内容,所属行业,上市情况,公司规模,岗位职责和任职要求
5343499,德勤华庆商务服务有限公司,安全工程师,本科,3-5年,13k-25k,六险一金 平台好 福利多 弹性工作制,"技术管理,安全专家,决策能力","企业服务,数据服务",不需要融资,2000人以上,"岗位职责：1、参与产品安全开发架构设计，以及整体安全开发流程建设，引导开发人员修复安全问题;2、针对Web应用的开发需求进行安全评审工作；3、构建网络防御体系，入侵检测，内外网安全架构；4、跟进新漏洞的研究工作，理解漏洞原理，编制漏洞研究报告和利用工具并跟踪与推进漏洞修复；5、负责日常系统安全维护及安全监控,保证系统安全稳定运行；6、应急响应，参与安全事件的分析及溯源，排查相关问题；7、定期组织开展代码开发安全培训，为研发人员进行Web应用开发安全培训工作； 任职要求：1、本科及以上学历，计算机相关专业，web安全方向3年及以上工作经验；2、精通常见Web攻击和防御方法；3、熟悉企业级防火墙，F5，核心路由等的安全配置和调优   4、熟悉常见的安全漏洞（OWASPTOP 10）等分析与防范方法5、熟悉php/java/python/c/c++等至少其中一种开发语言,并能在必要时编写相应的脚本工具；  5、对安全技术有浓厚的兴趣，具备优秀的安全意识及风控意识   6、具备良好的团队协作能力，学习主动解决问题能力及具备正向价值观，善于沟通、乐于分享   7、有相关安全产品开发及github开源安全产品开发经验者优先8、有CSA云安全认证,CISA,CISSP,Security+等信息安全认证及互联网公司安全从业经历者优先。 加分项：熟悉敏感数据的发现和脱敏熟悉扫描技术，包括端口扫描，漏洞扫描，弱口令扫描熟悉Linux 的安全配置和调优熟悉tcp/ip 协议，网络知识，对网络流量分析熟练使用常用的渗透工具（Nmap/sqlmap/Nessus/AWVS/AppScan...）"
4177798,重庆市礼仪之邦电子商务有限公司,PHP工程师,本科,3-5年,8k-12k,"周末双休,绩效奖金,弹性工作,入职五险","后端,Yii,MySQL","电子商务,O2O",不需要融资,150-500人,职责描述：1、负责网站技术评测、bug处理、代码开发；2、按时按质完成公司下达的开发、评测等工作任务；3、负责编写程序开发文档。任职要求：1、良好的代码习惯，要求结构清晰、命名规范、逻辑性强、代码冗余率低；2、能熟练使用Git或者SVN管理项目源代码；3、精通HTML、CSS、JS等基本技能，能够完成绝大部分前端需求；4、熟练掌握MySQL数据库的增删改查等常用操作；5、熟悉shell、或者python命令，可以编写常用脚本；5、常用的Nginx优化、MySQL优化，熟悉Memcache、Redis中的一种；6、分析网站性能，能够提出有效的优化方案；7、熟悉多重缓存实现机制和策略；8、有Restful API 设计、开发、测试、文档编写经验优先。
5282522,重庆市中迪医疗信息科技股份有限公司,大数据挖掘工程师,硕士,1-3年,10k-20k,机遇、挑战性、广人脉,"Spark,数据分析,数据处理",医疗健康,上市公司,150-500人,岗位职责：1. 负责公司与医疗相关业务的数据分析、挖掘，根据海量医疗数据进行建模；2. 根据实际需求提出问题，设计和评估数据挖掘方案。任职资格：1. 熟悉大数据编程技术Hadoop、Pig/Hive、Spark等，能够使用Python者优先；2. 熟练掌握计算机算法的应用和调优(GBDT/SVM/随机森林等等)；3. 至少熟练掌握一门编程语言（Java、Python、shell），对数据结构和算法设计有较为深刻的理解；4. 熟悉数据库、数据仓库，有海量数据处理经验；5. 具有医疗卫生、机器学习和数据挖掘领域的理论背景和实践经验者优先；6. 具有较强的发现问题、分析问题和解决问题的能力，有良好的文档编写能力；7. 研究生及以上学历，至少2年以上工作经验，对商业数据挖掘技术、医疗领域有浓厚的兴趣。
4527607,重庆市零壹通路信息技术有限责任公司,以太坊 相关开发,不限,1-3年,20k-40k,"弹性高,成长快","GO,Golang,区块链","移动互联网,金融",天使轮,少于15人,1、 英语优秀，能快速阅读英文论文及相关资料，学习能力强。2、 精通C/C++、Go，Python中的一种及以上开发语言；3、 精通Linux，Linux 是常用工作环境优先；4、 熟悉Ethereum、Bitcoin等相关区块链开源项目，有研究和贡献经验者优先；5、 必须具备两年以上工作经验
5332239,重庆龙易购电子商务有限公司,爬虫工程师（可兼职）,大专,1-3年,8k-12k,晋升空间 五险 双休,"后端,Python,解决方案","移动互联网,电子商务",未融资,50-150人,(1)参与或负责分布式爬虫系统的架构设计与开发；(2)负责指定网站页面的抓取和提取处理；(3)设计爬虫策略及反爬规则，提升抓取效率和稳定性；(4)研究相关信息来源主要网站及App的反爬机制；(5)持续优化分布式爬虫系统，提高系统的稳定性及性能。任职要求(1)本科以上学历，计算机相关专业；(2)熟练掌握Python/Java/.NET/开发，扎实的编程功底，熟悉常用的数据结构和算法；(3)熟悉任意一种开源爬虫框架，如scrapy、pyspider，熟练掌握多线程、协程开发；(4)熟悉常见反爬机制，并能制订相应反爬策略；(5)有验证码识别技术者优先；(6)3年及以上爬虫相关工作经验。
5162460,重庆邂智科技有限公司,实习后端工程师,本科,应届毕业生,2k-3k,"午餐补助,误餐补贴,生日福利,团队聚餐","Golang,Python",移动互联网,A轮,15-50人,
5260710,苏州市益支点公益发展服务中心,大数据工程师,本科,不限,12k-23k,六险一金、培训、周末双休、免费体检,Hadoop,其他,未融资,15-50人,工作职责：1、基于hadoop/spark/mppdb的大数据、数仓平台架构设计及开发工作2、数据处理流程设计及开发3、海量数据的采集、存储、管理、分析、建模4、负责大数据、数仓平台的监控及优化，针对持续增长的数据提供相应的解决方案5、负责大数据、数仓项目的疑难问题解决，性能优化任职要求：1、有3年以上相关岗位工作经历，或者非金融业的数据服务或信息数据管理工作经验2、数学、计算机技术等相关专业3、精通大数据（MPPDB、Hadoop）等相关技术，并精通Hbase/Hive/MR/Spark/Solr/storm/flink其中的任意3个组件技术。4、至少精通主流数据库技术Oracle/PostreSql/MySQL/SQL server中的一种，精通数据仓库理论架构，包括但不限于数据调度、ETL、元数据管理、数据监控；5、精通1-2门开发语言（JAVA/Python/Scala/Shell）6、具有比较突出的组织、策划、协调及沟通能力，有强烈的结果导向和客户导向。
4967035,马上消费金融股份有限公司,IT-MySQL DBA(运维开发方向)-CQ,本科,3-5年,12k-24k,"持牌机构,五险一金,餐费补助",,"金融,移动互联网",不需要融资,2000人以上,"工作职责 1、MySQL数据库系统的规划、设计、管理、迁移;2、向开发人员提供技术支持，优化SQL语句，部署测试环境;3、负责数据库的日常管理：包括数据库的备份恢复、性能优化、日志分析、数据迁移、解决突发和疑难问题;4、依据业务需求优化数据存储结构，负责系统数据库定期检查以及性能分析与调优；5、完成数据库运维自动化平台建设。 任职资格 1、学历要求:统招本科及以上学历，计算机以及相关专业，2、经验要求: 3年以上DBA运维相关工作经验3、技能要求:（1）熟悉mysql数据库的运行机制,精通数据库的日常管理，经验丰富者优先； （2）熟悉mysql/redis/mongodb性能优化，故障处理，精通日常备份恢复操作和原理（3）熟悉高可用技术架构的管理和故障处理等 （4）能够设计升级和迁移方案，并进行实施，精通python/perl/shell 一种或几种（5）有自动化经验和有大规模高并发运维经验优先4、通用要求：（1）具有良好的团队协作精神，善于与人沟通，能够承担一定的工作压力；（2）具有较强的技术文档整理、分析、撰写能力。"
4989141,重庆替比网络科技有限公司,测试工程师,大专,1-3年,4k-8k,"五险一金,周末双休,各种补助,扁平管理","自动化,Web测试,Android测试,IOS测试",教育,未融资,15-50人,
5142849,重庆格泰尚恒网络科技有限公司,爬虫工程师,大专,1-3年,10k-16k,"待遇好,住宿",数据库开发,移动互联网,不需要融资,15-50人,"1. 具备面向对象的设计思路和经验，熟悉软件开发流程、体系结构，具备较好的文档能力及良好的编码风格；2. 具备良好的表达和沟通能力，能充分理解用户需求和功能描述，设计并开发软件系统；3、熟悉SOA、Messaging,socket、线程、并发等开发知识，有后台框架开发经验者优先4、熟悉应用服务器, 熟悉Tomcat、Netty、Apache的配置及其优化5. 熟悉数据库知识，具有数据库设计能力，熟悉SQL Server/Oracle/MySql相关技术及工具6. 熟悉HTTP传输协议，精通网页抓取原理及技术，能模拟浏览器操作爬虫；岗位要求：1、有扎实的计算机基础、熟悉常用数据结构2、至少熟练掌握golang/Java／Python其中一种语言，良好的编码风格及编码能力；3、熟悉高并发、高性能的分布式系统的设计及应用，熟悉常用数据存储，各种数据处理技术优先；4、有2年以上编程开发经验，有丰富的爬虫和反爬虫经验者优先。"
3615931,重庆智慧思特大数据有限公司,数据挖掘工程师,本科,3-5年,8k-16k,弹性工作制；带薪年假；五险一金；工作餐,,数据服务,不需要融资,50-150人,岗位职责：1.负责工业环保领域的业务数据建模与分析；2.熟练对数据做预处理（包括数据的清洗、集成、变换等）ETL；3.运用机器学习相关技术，对海量数据进行处理和分析，挖掘相关信息，建立模型，分析关键因素，并给出结论与建议；4.配合其他部门做相关的项目。任职要求：1.本科及以上学历，统计学，计算机等相关专业，或者能力突出者工科类毕业生；2.能熟练运用各种统计方法对工业环保数据进行统计分析；3.熟悉python和数据库，了解R语言；4.有统计相关经验、数据分析和海量数据挖掘经验者优先；5.理解数据挖掘常用十大算法，（如聚类、决策树、随机森林、神经网络等），有实际项目经验。6.大数据工业数据，环保背景优先。
4932390,重庆易宠科技有限公司,测试工程师,本科,3-5年,5k-10k,"双休,五险一金,年终奖,出国旅游","功能测试,app测试",电子商务,B轮,500-2000人,岗位描述：1、参与APP产品的测试工作，包括产品功能测试、性能测试等；2、参与产品需求评审，保证产品的可测试性；3、根据项目需求和计划，能够设计和编写测试用例，进度把控、测试数据分析及风险评估、测试报告整理及提交；4、随时与项目研发人员保持良好的沟通，以保证整个项目的顺利进行。任职要求：1、本科及以上学历，计算机或相关专业，3年以上的测试工作经验（1年编程工作经验，有接口测试或APP测试工作经验优先）；2、熟悉软件测试理论和方法，熟悉互联网行业测试环境及相关技术；3、熟悉PYTHON或Java语言，熟练使用RobotFramework框架者优先；4、对软件测试有浓厚的兴趣和丰富的经验，有很强的分析能力和定位问题的能力；5、对产品的需求、设计问题敏感，有较强的敏锐度，善于提出设计中的问题，便提出改进建议；6、态度端正、服从工作安排、质量意识强、严谨心细、责任心强。
5242359,重庆花儿投资管理有限公司,爬虫工程师,本科,3-5年,15k-20k,"周末双休,年底双薪,年终分红,优质团队","数据挖掘,数据架构,Java,SQLServer",企业服务,未融资,150-500人,"岗位职责:1、负责研究网站特质，数据要素分析、提取、整合，网页信息抓取、解析、数据清洗等研发和优化工作；2、参与爬虫相关数据存储机制设计，参与设计数据有效利用策略，从数据合理性、完整性角度提供建议3. 参与爬虫核心算法的策略优化研究，提升抓取的效率和质量。4、维护现有网络爬虫系统，完成数据采集与爬取、解析处理、入库等数据日常工作，根进技术热点，及时更新新的爬虫功能；5、负责性能优化、处理能力和效率提高；负责与大数据工程师、数据挖掘、分析人员、运营及产品等协同工作，完成数据统计、查询和分析；6、负责设计公司网络爬虫的功能开发及优化；7、负责爬虫核心技术研究、开发工作，对反爬虫屏蔽具有相应的应对策略。任职资格:1、具有3年以上爬虫开发经验者，精通python，有多线程经验优先；2、熟悉linux平台、shell编程,熟悉常用的爬虫框架如scrapy；3、对数据结构和算法设计有较为深刻的理解，具有良好的沟通能力和团队合作意识;4、熟悉正则表达式，Jsoup、XPATH，CSS选择器，能够从结构化和非机构化的数据中获取信息,了解各种Web前端技术，包括HTML／XML／JavaScript／AJAX／JSON等;5、实现大规模文本、图像、视频数据的抓取工作，掌握简单的验证码识别技术、AJAX网页采集技术 以及爬虫高并发技术，流式处理经验者优先；6、熟练使用Mysql、Mongodb等SQL、NoSQL数据库，精通数据结构和算法设计，有分布式编程经验者优先；7、对主流爬虫架构有深入研究，具有成熟爬虫工具的设计及运维经验；8、具备信息检索、web挖掘等搜索引擎相关知识，有从事网络爬虫、网页去重、网页信息抓取、网页分类中任一种程序开发经验。"
5075056,民信链（重庆）区块链科技有限公司,高级数据挖掘分析工程师&nbsp;,本科,3-5年,15k-25k,"双休,各种福利,扁平化,技术大牛",数据分析,"信息安全,数据服务",天使轮,15-50人,岗位职责   1.负责大数据的采集及分析、挖掘和建模工作，并形成数据报表和分析报告，为运营决策、产品迭代、营销活动提供数据支持；2.负责数据建模工作，完成数据抽取、数据清洗、数据探索和数据建模工作；3.协助业务运营和活动策划，跟踪数据分析和应用效果，实现迭代优化；4.能根据业务场景设计数据分析模型，评估数据分析项目的方法和解决方案；5.能够设计精美的数据可视化图表用以呈现复杂的分析结果，利用数据透视表或其他相关工具呈现。        任职条件1.有产品数据分析经验设经验者优先；2.熟悉数据建模分析、机器学习、数据可视化或大数据平台者优先；3.优秀的业务理解能力与沟通能力，能跨部门合作沟通，对数据敏感；4.学习与解决问题能力强，积极乐观、主动踏实，责任心强。5.精通SQL，熟悉Python或Scalar语言，能独立提取分析所需数据；6.熟悉Java，对数据结构和算法设计有较为深刻的理解。
4651711,重庆回形针信息技术有限公司,Java 高级工程师,本科,3-5年,10k-15k,"办公环境,弹性工作,团队和谐","J2EE,Hadoop","移动互联网,电子商务",未融资,15-50人,"岗位职责： 1、根据产品需求负责完成业务代码设计开发；2、核心应用系统开发与实现；3、按照设计方案按时、独立、高质量完成交付；4、能快速分析解决复杂的技术问题。5、帮助团队其他成员解决技术问题； 能力需求1、本科及以上学历，设计相关专业，3年以上相关工作经验，以上使用Java语言进行web开发的经验；2. 至少具备Struts、Spring、Hibernate、Ibatis，JPA 中的两种开发经验，熟悉MVC 编程模式；3. 熟悉shiro,spring security,jwt授权体系4. 熟悉常用数据库，有基于Oracle、Mysql之一的设计和开发；5. 熟悉redis,memcached等缓存技术6、熟悉linux系统，掌握一门常用脚本语言(如shell,perl,python等)；7、熟悉html，css，javascript、ajax，jquery等前端技术8、熟悉react ,vue等框架优先"
5046734,重庆玖舆博泓科技有限公司,数据分析师,本科,3-5年,10k-15k,"周末双休,五险一金,节日福利,体育活动","SQL,数据库,商业","数据服务,其他",未融资,50-150人,学历要求：本科及以上学历专业要求：统计学、数学、经济学、计算机等相关专业工作职责：1、熟悉数据库基本操作，为业务运营提供数据支持，协助形成业务运营分析报告，确保准确性、实用性及可衡量性。2、可独立完成数据分析项目过程中的数据需求编写、数据探索分析和分析结果可视化展示工作，编写数据分析报告3、实施数据特征工程进行挖掘模型构建，完成IT系统部署，并持续优化应用效果。知识技能：1、熟练使用SQL、HSQL进行数据统计和探索。2、掌握数据分析基本理论方法，熟悉数据挖掘常用算法，至少熟练使用SPSS、Python、R等一种数据挖掘方法。3、有电信运营商、互联网行业数据分析/挖掘建模经验者优先。4、对用户行为研究有深入了解，咨询行业背景优先。综合素质：1、3年以上工作经验，具备良好的客户需求理解能力，良好的沟通和表达能力。2、工作态度积极主动，热爱学习。3、具有良好的团队合作精神、团队协作能力。公司网址：www.9ebang.com
5296980,重庆甜瓜科技有限公司,爬虫工程师,本科,1-3年,5k-10k,五险一金 弹性工作 节日福利,"数据挖掘,数据分析","移动互联网,O2O",天使轮,少于15人,1. 参与爬虫系统/解析系统架构设计、数据库设2. 负责数据提取、清洗、结构化、入库、统计分析等3. 参与设计策略，提升网页抓取的效率和质量4. 对互联网海量业务数据进行整合、分析岗位要求：1. 1年及以上 Python 爬虫经验，良好的编码风格及编码能力2. 熟悉 Linux 系统，熟悉 Internet 基本协议3. 熟练使用爬虫相关技术，如scrapy、beautifulsoup、正则表达式、XPath、CSS 选择器等，能够从结构化的和非结构化的数据中提取信息4. 熟悉mysql数据库，SQL语言5.有app爬虫、反爬机制研发经验优先
4686003,重庆商社电子商务有限公司,大数据分析,大专,3-5年,8k-16k,"五险一金,上市国企,周末双休,节日福利",数据挖掘,电子商务,未融资,50-150人,岗位职责：1、负责零售行业客群及销售大数据分析需求的收集与汇报；2、负责远程监控及远程诊断功能开发的技术支持；3、熟悉Hadoop; 熟悉常用推荐算法、机器学习、数据挖掘领域的热点和前沿技术4、独立研究数据挖掘模型，参与数据挖掘模型的构建、维护和评估工作。任职资格：1、对Hadoop的大数据体系有深入认识，对Hadoop、Hive、Impala、HBase、Spark、ES等有实际应用研发经验，对大数据的某一技术领域有深入了解；2、很强的学习、分析和解决问题能力，良好的团队意识和协作精神，有较强的内外沟通能力；3、对数据有足够的敏感度，具备必要的产品管理意识与产品设计能力，对互联网用户端产品有良好的感觉；4、精通Java，有良好的面向对象思想，熟悉Python/R编程等语言优先；5.有大数据项目、数据仓库、数据分析及数据挖掘等经验者优先。
5201331,马上消费金融股份有限公司,IT-业务运维工程师（呼叫中心方向）,本科,3-5年,10k-20k,"持牌机构,五险一金,餐费补助",Linux,"金融,移动互联网",不需要融资,2000人以上,"工作职责 1、参与呼叫中心日常的技术支持工作；2、跟进公司业务流程，参与提供与业务紧密结合的呼叫中心解决方案；3、负责与呼叫中心平台技术团队的技术对接和日常管理工作；4、负责呼叫中心软硬件日常监测、巡检、维护等工作；5、负责呼叫中心数据安全、备份、还原等工作；6、参与呼叫中心新项目的计划、跟进、和实施工作；7、支持应用系统开发团队的技术问题解决；8、向呼叫中心团队以及其他IT部门或者业务支持提供必要的技术培训和知识分享。任职资格 1、学历要求:统招本科及以上学历，计算机以及相关专业；2、经验要求: 3年以上呼叫中心语音平台厂商工程师相关工作经验；3、技能要求:（1）基于呼叫中心系统的安装部署，包括多种软件的安装配置：linux、tomcat、apache、nginx、mysql、freeswitch等；（2）熟悉数据库（oracle，mysql等）、熟悉Freeswitch 开源语音通信平台、熟悉VMware虚拟化技术，IT基础软硬件架构优先；（3）熟悉shell、python、perl等一种脚本语言以上；（4）熟悉docker和docker集群，基于docker容器集群进行持续集成和自动部署；（5）在日常维护中，负责与业务方对口人员进行沟通进行相应的技术支持工作；（6）熟悉AVAYA呼叫中心平台，有AVAYA认证及AVAYA平台建设经验优先；（7）掌握熟悉H323、SIP协议，熟悉网络相关知识，熟悉TCP/IP协议优先；4、通用要求：（1）较强的学习能力和技术钻研能力、有自我驱动意识；（2）有良好的沟通能力，善于跨团队合作，能够承担一定的工作压力；（3）具备较强的交流、沟通和表达能力，具备很强的问题分析和解决能力, 有良好的工作流程和文档制定撰写习惯。"
4983153,马上消费金融股份有限公司,反欺诈策略分析师,硕士,1-3年,8k-16k,"发展空间大,带薪年假,弹性工作",风控,"金融,移动互联网",不需要融资,2000人以上," 岗位职责：1.交易侦测数据库宽表开发及维护 2.交易侦测报表开发 3.行为数据采集及需求跟进 4.交易侦测规则监控及流程监控5.交易反欺诈规则测试及开发6.交易反欺诈策略流程及需求跟进 任职资格：1.学历：全日制研究生以上文凭2.专业：经济学类、计算机类专业 3.专业技能：熟练使用SQL,R,Python4.工作能力：优秀的表达、沟通、学习与协调能力，抗压能力强5.语言能力：英语水平四级6.工作经验：2年及以上规则分析或模型分析经验"
4101147,重庆易宠科技有限公司,机器学习工程师（AI）,本科,不限,20k-40k,"周末双休,五险一金,平台广,前景好",数据挖掘,电子商务,B轮,500-2000人,"岗位职责：1、结合大数据/机器学习等技术，深入挖掘和分析海量商业数据 2、分析业务模型与应用场景，参与数据清洗和过滤、特征抽取、参数选择、算法实验、效果分析3、根据业务需求，从机器学习角度给出有效的优化解决方案；4、从事公司用户画像与商品推荐系统算法的研发工作5、借鉴业界相关开源技术，不断改进技术体系，驱动业务发展任职要求1、熟悉主流的机器学习，数据挖掘基本算法和数据模型，有大量数据搜集、整理分析的经验；2、具备大型互联网电商企业的用户画像/商品推荐/搜索系统经验3、在特征工程、模型评估、模型上线等方面具备充分的实践经验4、具有扎实的统计学、数据挖掘相关知识，熟悉数据仓库和数据挖掘的相关技术；5、精通Python/Java/R等至少一门语言；6、学习能力强，对商业和业务逻辑敏感；7、对海量数据挖掘分析有浓厚兴趣，了解Hadoop及Spark生态圈相关技术,具备分布式机器学习相关经验。加分项:具备深厚数据建模（机器学习，数据挖掘）和分析理论知识和经验，推动SVM、LR、GBDT、CNN与RNN等相关机器学习算法的前瞻性研究和应用"
5216104,马上消费金融股份有限公司,算法工程师（2019校招-重庆）,硕士,应届毕业生,10k-15k,"持牌机构,五险一金,餐费补助,节日福利",人工智能,"金融,移动互联网",不需要融资,2000人以上,"任职资格：1.熟悉中文分词标注、文本分类、语言模型、知识库挖掘、问答系统设计等NLP相关算法；2.有文本挖掘相关经验，熟练掌握python,java等编程语言，有linux环境开发经验；3.具备独立分析和解决问题的能力；积极主动、认真踏实的工作态度。公司简介：马上消费金融股份有限公司是一家经中国银保监会批准，持有消费金融牌照的科技驱动的金融机构。马上消费金融于2015年6月正式开业，引入了重庆百货、重庆银行等国有股东，以及物美集团、阳光保险、浙江小商品城等社会化股东，形成极具活力的多元化混合所有制股东结构。公司于2016、2017、2018年分别完成三次增资扩股，注册资本金达40亿元，成为注册资本金第一大的内资消费金融公司。2018年—获准设立博士后研究工作站，开展博士后工作。2018年—累计新增贷款额突破1000亿，注册用户突破3000万。2017年—最高单日放款金额突破5亿，资金合作机构200家，业务合作渠道100家。2017年—荣获中国金融博物馆组织的第六届中国金融科技创新英雄榜季度新秀。2016年—马上消费金融领衔持牌机构上榜毕马威“中国金融科技50强”宣讲安排：北京大学 2018年11月5日 19:00南开大学  2018年10月29日 19:00 大通学生中心F203电子科技大学 2018年10月25日 14:00 品学楼 B-108西南财经大学 2018年11月2日 14:00 颐德楼H208重庆邮电大学 2018年10月31日 14:30 2217教室重庆大学 2018年11月6日 14:30 A区主教330教室招聘流程：简历投递（官网）—参加宣讲现场笔试—人才测评—现场面试—offer录用薪酬福利：极具市场竞争力的薪酬：基本工资+绩效工资+年度奖金+特殊激励；五险一金、餐饮补贴、交通报销、结婚/生育喜事贺礼、年度员工体检应有尽有；节日礼金、生日礼品、部门团建party、工会/党支部、运动协会让你的生活多姿多彩。"
4492343,重庆回形针信息技术有限公司,测试工程师,大专,1-3年,3k-6k,团队和谐,"脚本,自动化","移动互联网,电子商务",未融资,15-50人,"1、接受测试任务，进行需求分析；2、按照测试计划搭建测试环境，并保证测试环境的可靠性；3、按照测试计划编写测试用例，保证测试用例合理有效；4、按照测试用例执行测试，及时发现缺陷，并使用工具进行管理缺陷；5、编写和提交测试报告，保证测试进度按计划完成；6、负责组织搭建，管理和维护部门的测试环境（测试环境管理和维护方向适用）；7、参与自动化测试框架设计，各产品自动化测试的设计、实现与维护10、负责组织对产品进行压力测试 能力要求：1、专科及以上学历，2-3年以上相关工作经验；2、熟悉unix/Linux, Oracle, Mysql 相关技能； 3、至少有java或者Python1-2年的 coding经验； 4、具备app测试经验；5、熟悉性能测试工具比如LoadRunner、JMeter，有搭建性能测试自动化平台经验者优先考虑；6、能在压力下工作，接受挑战，乐意学习，积极为团队做出贡献，具有良好的团队合作精神和沟通 技能；"
4715958,特斯联（北京）科技有限公司,软件工程师-Web前端,本科,5-10年,10k-20k,大平台,,"移动互联网,硬件",B轮,150-500人,"职位职责：  1、负责公司WEB、H5相关产品的分析设计、开发实现和持续改善；2、参与产品分析和规划，完善和优化开发过程；3、研究和实践相关技术及实现原理；4、通过各种前端技术手段，提高用户体验并满足性能要求；5、能充分理解项目需求和设计需求，具有一定研发精神，能解决各种未知问题。     职位要求：  1、2年以上前端开发经验(硬性)； 2、精通HTML、CSS、JavaScript、Ajax、jQuery等，熟悉HTML5，CSS3，及常见Mobile WEB方案或框架, 对BootStrap, D3等有深入了解（加分项）； 3、熟练混合APP开发； 4、掌握面向对象编程思想，熟练使用JavaScript前端框架（jquery、AngularJs、react、reactNative、vue等）开发技术，能够对JS进行模块化开发； 5、对有Vue、React Native、nodejs开发经验者优先；6、熟悉主流浏览器的兼容性调试，熟悉W3C标准，对表现与动态数据分离有较好的认识；7、熟悉Java,Python等语言或有Web后端开发经验者优先。"
5332533,中冶赛迪重庆信息技术有限公司,自然语言处理算法工程师,硕士,1-3年,10k-20k,世界500强央企 大平台,,移动互联网,不需要融资,150-500人,工作职责：1、负责使用NLP相关算法满足业务需求，包括且不限于文本分类、命名实体识别、语义情感分析等;2、负责知识图谱构建的工作，从文本数据中构建业务领域的知识图谱；3、负责使用NLP算法支持公司多项产品的个性化推荐需求；任职资格：1、 具有扎实的算法基础，熟悉常见算法原理和机器学习基本理论。 2、 熟悉NLP相关算法，在其中至少一个方向上有较深入的研究 3、具有NLP算法模块在产品中的上线经验，熟悉NLP工程化应用。4、具有良好的编程经验，熟悉掌握python、C/C++。
3120121,重庆誉存大数据科技有限公司,网络爬虫工程师,本科,1-3年,6k-12k,"网络爬虫,数据采集,大数据","数据挖掘,数据分析",金融,A轮,50-150人,岗位职责：参与建设分布式网络数据采集平台。1、  数据的采集和分发；2、  数据清洗；3、  平台建设；4、  其他交办的事务。 任职资格：1、精通Python语言，1年以上编写网络爬虫经验；2、有良好的编程习惯和算法基础；3、了解各种Web前端技术，包括XHTML/XML/CSS/JavaScript/AJAX等；4、熟悉正则表达式和XPATH，能够从结构化或非结构化数据中获取信息；5、精通MySQL或PostgreSQL；6、熟悉Redis或MongoDB；7、了解Linux、服务端的使用；8、了解go语言优先；9、工作认真责任心强，良好的沟通和团队协作能力；10、有大数据相关工作经验优先。
5345410,中冶赛迪重庆信息技术有限公司,运维工程师,本科,不限,5k-7k,世界500强央企 大平台,,移动互联网,不需要融资,150-500人,岗位职责1、参与设计、审核、优化IT系统体系架构；2、负责网络以及服务器和存储的设置、维护和优化；3、负责相关故障、疑难问题的排查处理；3、负责日常系统维护和监控，提供IT软硬件方面的服务和支持，保证系统的稳定。任职要求1、 计算机相关专业背景，本科以上学历，熟练掌握Windows/Linux操作系统的安装和维护；2、 了解网络、云计算、容器方面的知识;3、良好的沟通能力和协调能力，较强的服务意识；4、本岗位有人带，但是要有非常强的责任心和自主学习的意识。有非常好的独立解决问题的能力。5、拥有Python开发经验者优先，有自动化运维经验者优先。网站上显示薪酬仅供参考
4253455,中冶赛迪重庆信息技术有限公司,中高级爬虫工程师,本科,3-5年,12k-24k,"五险一金,带薪休假","MySQL,Redis",移动互联网,不需要融资,150-500人,
